Route ID,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Equipment
56376,UA,5209,IAH,3550,MSP,3858,Y,ERJ E70 CR7
56377,UA,5209,IAH,3550,MSY,3861,,320 73G 738 319
56378,UA,5209,IAH,3550,MTY,1825,Y,ERJ
56379,UA,5209,IAH,3550,MUC,346,,764
56380,UA,5209,IAH,3550,NAS,1953,,320 738 739
56381,UA,5209,IAH,3550,NRT,2279,,777
56382,UA,5209,IAH,3550,OAX,1829,Y,ERJ
56383,UA,5209,IAH,3550,OKC,3863,,319 320 739
56384,UA,5209,IAH,3550,OMA,3454,Y,ERJ E70
56385,UA,5209,IAH,3550,ONT,3734,Y,CR7
56386,UA,5209,IAH,3550,ORD,3830,,752 739 73G 319 738 320 753
56387,UA,5209,IAH,3550,ORF,3611,Y,ERJ
56388,UA,5209,IAH,3550,PBC,1831,Y,ERJ
56389,UA,5209,IAH,3550,PBI,3722,,320
56390,UA,5209,IAH,3550,PDX,3720,,320 319 739 738
56391,UA,5209,IAH,3550,PEK,3364,Y,773
56392,UA,5209,IAH,3550,PHL,3752,,73G 319 739 738 320
56393,UA,5209,IAH,3550,PHX,3462,,320 738 739 319 73G
56394,UA,5209,IAH,3550,PIT,3570,,319 320 738 73G
56395,UA,5209,IAH,3550,PNS,3564,Y,ERJ
56396,UA,5209,IAH,3550,POS,2902,,738
56397,UA,5209,IAH,3550,PSP,3839,Y,CR7
56398,UA,5209,IAH,3550,PTY,1871,,739
56399,UA,5209,IAH,3550,PVR,1836,,738
56400,UA,5209,IAH,3550,QRO,1838,Y,ERJ CR7
56401,UA,5209,IAH,3550,RDU,3626,,73G
56402,UA,5209,IAH,3550,RIC,3608,Y,ERJ
56403,UA,5209,IAH,3550,RSW,3793,,738
56404,UA,5209,IAH,3550,RTB,1774,,739 738 73G
56405,UA,5209,IAH,3550,SAL,1892,,738
56406,UA,5209,IAH,3550,SAN,3731,,320 738 739 319
56407,UA,5209,IAH,3550,SAP,1772,,738
56408,UA,5209,IAH,3550,SAT,3621,,738 319 73G 739 320
56409,UA,5209,IAH,3550,SAV,3613,Y,ERJ
56410,UA,5209,IAH,3550,SDF,4014,Y,E70 ERJ CRJ
56411,UA,5209,IAH,3550,SEA,3577,,319 320 739 738
56412,UA,5209,IAH,3550,SFO,3469,,319 739 738 320 788 73G 752
56413,UA,5209,IAH,3550,SHV,3609,Y,ERJ
56414,UA,5209,IAH,3550,SJC,3748,,319 320 739 738
56415,UA,5209,IAH,3550,SJD,1840,,320 739
56416,UA,5209,IAH,3550,SJO,1885,,738
56417,UA,5209,IAH,3550,SJU,2890,,739 738
56418,UA,5209,IAH,3550,SLC,3536,Y,ERJ CR7 E70
56419,UA,5209,IAH,3550,SLP,1842,Y,ERJ
56420,UA,5209,IAH,3550,SLW,1810,Y,ERJ
56421,UA,5209,IAH,3550,SMF,3817,,739 320 738
56422,UA,5209,IAH,3550,SNA,3867,,738 320 319 73G
56423,UA,5209,IAH,3550,STL,3678,Y,ER4 ERJ
56424,UA,5209,IAH,3550,TAM,1848,Y,CR7 ERJ
56425,UA,5209,IAH,3550,TGU,1776,,73G
56426,UA,5209,IAH,3550,TPA,3646,,739 738 320
56427,UA,5209,IAH,3550,TRC,1845,Y,ERJ
56428,UA,5209,IAH,3550,TUL,3855,Y,CRJ ERJ CR7
56429,UA,5209,IAH,3550,TUS,3636,Y,ERJ CR7
56430,UA,5209,IAH,3550,TYR,3848,Y,ERJ
56431,UA,5209,IAH,3550,TYS,3676,Y,ERJ
56432,UA,5209,IAH,3550,UIO,2688,,73G 738
56433,UA,5209,IAH,3550,VER,1854,Y,ERJ
56434,UA,5209,IAH,3550,VPS,3873,Y,ERJ
56435,UA,5209,IAH,3550,VSA,1853,Y,CR7
56436,UA,5209,IAH,3550,XNA,4356,Y,CRJ ERJ
56437,UA,5209,IAH,3550,YEG,49,,738 320 73G 319
56438,UA,5209,IAH,3550,YUL,146,Y,E70
56439,UA,5209,IAH,3550,YVR,156,,320 319 739
56440,UA,5209,IAH,3550,YYC,178,,738 320 739
56441,UA,5209,IAH,3550,YYZ,193,Y,CRA ERJ CR7
56442,UA,5209,IAH,3550,ZIH,1856,Y,ERJ
56443,UA,5209,IAH,3550,ZLO,1858,Y,ERJ
56444,UA,5209,ICN,3930,JFK,3797,Y,77W
56445,UA,5209,ICN,3930,LAX,3484,Y,744 77L
56446,UA,5209,ICN,3930,NRT,2279,,738
56447,UA,5209,ICN,3930,REP,3035,Y,321
56448,UA,5209,ICN,3930,SEA,3577,Y,333
56449,UA,5209,ICN,3930,SFO,3469,,744
56450,UA,5209,ICT,3457,DEN,3751,,319 DH4 738
56451,UA,5209,ICT,3457,IAH,3550,Y,ERJ CRJ CR7
56452,UA,5209,ICT,3457,LAX,3484,Y,CR7
56453,UA,5209,ICT,3457,ORD,3830,Y,ER4 ERJ CR7 CRJ
56454,UA,5209,IDA,4100,DEN,3751,Y,CRJ
56455,UA,5209,IND,3585,CLE,3486,Y,E70 DH3 ERJ
56456,UA,5209,IND,3585,DEN,3751,Y,E70 ERJ
56457,UA,5209,IND,3585,EWR,3494,Y,ERJ E70
56458,UA,5209,IND,3585,IAD,3714,Y,E70 ERJ CR7
56459,UA,5209,IND,3585,IAH,3550,,319
56460,UA,5209,IND,3585,ORD,3830,Y,ERJ E70 CR7 CRJ
56461,UA,5209,IND,3585,SFO,3469,,319
56462,UA,5209,ISN,3659,DEN,3751,Y,ERJ
56463,UA,5209,ITH,3947,EWR,3494,Y,DH2 DH3
56464,UA,5209,ITO,3415,LAX,3484,,738
56465,UA,5209,JAC,4027,DEN,3751,,319
56466,UA,5209,JAN,3580,IAH,3550,Y,ERJ
56467,UA,5209,JAN,3580,ORD,3830,Y,ERJ
56468,UA,5209,JAX,3712,EWR,3494,Y,ERJ
56469,UA,5209,JAX,3712,IAD,3714,Y,ERJ CR7 E70
56470,UA,5209,JAX,3712,IAH,3550,Y,ERJ
56471,UA,5209,JAX,3712,MHH,1930,Y,SF3
56472,UA,5209,JAX,3712,ORD,3830,,73G 320
56473,UA,5209,JAX,3712,TPA,3646,Y,SF3
56474,UA,5209,JED,2072,ADD,1107,Y,333
56475,UA,5209,JED,2072,FRA,340,Y,333
56476,UA,5209,JFK,3797,BOG,2709,Y,330
56477,UA,5209,JFK,3797,BRU,302,Y,333
56478,UA,5209,JFK,3797,CAI,1128,Y,773
56479,UA,5209,JFK,3797,DUB,599,Y,330
56480,UA,5209,JFK,3797,FRA,340,Y,388 744
56481,UA,5209,JFK,3797,GVA,1665,Y,333
56482,UA,5209,JFK,3797,IAD,3714,Y,CRJ
56483,UA,5209,JFK,3797,ICN,3930,Y,77W
56484,UA,5209,JFK,3797,JNB,813,Y,346
56485,UA,5209,JFK,3797,LAX,3484,,757
56486,UA,5209,JFK,3797,MUC,346,Y,333
56487,UA,5209,JFK,3797,NRT,2279,Y,77W
56488,UA,5209,JFK,3797,PEK,3364,Y,773
56489,UA,5209,JFK,3797,PTY,1871,Y,738
56490,UA,5209,JFK,3797,SAL,1892,Y,320
56491,UA,5209,JFK,3797,SFO,3469,,757
56492,UA,5209,JFK,3797,VIE,1613,Y,772
56493,UA,5209,JFK,3797,ZRH,1678,Y,333
56494,UA,5209,JHW,7059,BFD,5722,Y,BE1
56495,UA,5209,JHW,7059,CLE,3486,Y,BE1
56496,UA,5209,JNB,813,DKR,1084,Y,343
56497,UA,5209,JNB,813,JFK,3797,Y,346
56498,UA,5209,JST,4169,AOO,3694,Y,SF3
56499,UA,5209,JST,4169,IAD,3714,Y,SF3
56500,UA,5209,KGL,1165,EBB,1187,Y,332
56501,UA,5209,KGL,1165,NBO,4059,Y,332
56502,UA,5209,KIX,3992,GUM,2246,,73G 738
56503,UA,5209,KIX,3992,SFO,3469,,777 788
56504,UA,5209,KOA,3514,DEN,3751,,752
56505,UA,5209,KOA,3514,LAX,3484,,753
56506,UA,5209,KOA,3514,SFO,3469,,753 739 738
56507,UA,5209,KSA,2257,KWA,2251,,738
56508,UA,5209,KSA,2257,PNI,2255,,738
56509,UA,5209,KWA,2251,KSA,2257,,738
56510,UA,5209,KWA,2251,MAJ,2249,,738
56511,UA,5209,KWA,2251,PNI,2255,,738
56512,UA,5209,KWI,2176,BAH,2057,,777
56513,UA,5209,KWI,2176,IAD,3714,,777
56514,UA,5209,LAD,951,FIH,1020,Y,333
56515,UA,5209,LAN,3544,ORD,3830,Y,ERJ
56516,UA,5209,LAR,5746,DEN,3751,Y,EM2
56517,UA,5209,LAS,3877,CLE,3486,,739 738
56518,UA,5209,LAS,3877,DEN,3751,,320 752 319 738 739
56519,UA,5209,LAS,3877,EWR,3494,,738 739 753 752 320
56520,UA,5209,LAS,3877,FAT,3687,Y,EM2
56521,UA,5209,LAS,3877,IAD,3714,,320 752 739
56522,UA,5209,LAS,3877,IAH,3550,,738 319 739 320 73G
56523,UA,5209,LAS,3877,LAX,3484,,752 738 319 320 739
56524,UA,5209,LAS,3877,ORD,3830,,73G 738 739 320 752 319
56525,UA,5209,LAS,3877,PSP,3839,Y,EM2
56526,UA,5209,LAS,3877,PTY,1871,Y,738
56527,UA,5209,LAS,3877,SFO,3469,,739 738 320 752 319 753
56528,UA,5209,LAX,3484,ABQ,4019,Y,CR7
56529,UA,5209,LAX,3484,AKL,2006,Y,773 772
56530,UA,5209,LAX,3484,ASE,7001,Y,CR7
56531,UA,5209,LAX,3484,AUS,3673,Y,CR7
56532,UA,5209,LAX,3484,BFL,3558,Y,EM2
56533,UA,5209,LAX,3484,BJX,1815,,319
56534,UA,5209,LAX,3484,BOI,3495,Y,CR7 CRJ
56535,UA,5209,LAX,3484,BOS,3448,,752 753 320 739
56536,UA,5209,LAX,3484,BWI,3849,,738 319 320 739
56537,UA,5209,LAX,3484,CLD,4088,Y,EM2
56538,UA,5209,LAX,3484,CLE,3486,,738 320 319 739
56539,UA,5209,LAX,3484,COS,3819,Y,CRJ CR7
56540,UA,5209,LAX,3484,CUN,1852,,739 738
56541,UA,5209,LAX,3484,DEN,3751,,752 739 738 320 753 319
56542,UA,5209,LAX,3484,DFW,3670,Y,CR7
56543,UA,5209,LAX,3484,DGO,1801,Y,ERJ
56544,UA,5209,LAX,3484,EWR,3494,,738 319 752 739 320 753
56545,UA,5209,LAX,3484,FAT,3687,Y,EM2 CR7
56546,UA,5209,LAX,3484,FRA,340,Y,74H
56547,UA,5209,LAX,3484,GDL,1804,,319
56548,UA,5209,LAX,3484,HND,2359,Y,777
56549,UA,5209,LAX,3484,HNL,3728,,777 738 753 739
56550,UA,5209,LAX,3484,IAD,3714,,753 320 752 739 738
56551,UA,5209,LAX,3484,IAH,3550,,739 320 738 319 752 753
56552,UA,5209,LAX,3484,ICN,3930,Y,77L 744
56553,UA,5209,LAX,3484,ICT,3457,Y,CR7
56554,UA,5209,LAX,3484,ITO,3415,,738
56555,UA,5209,LAX,3484,JFK,3797,,757
56556,UA,5209,LAX,3484,KOA,3514,,753
56557,UA,5209,LAX,3484,LAS,3877,,739 319 738 320 752
56558,UA,5209,LAX,3484,LHR,507,,777
56559,UA,5209,LAX,3484,LIH,3602,,752
56560,UA,5209,LAX,3484,MCO,3878,,739
56561,UA,5209,LAX,3484,MEX,1824,,320
56562,UA,5209,LAX,3484,MRY,3948,Y,CRJ
56563,UA,5209,LAX,3484,MSP,3858,Y,CR7
56564,UA,5209,LAX,3484,MSY,3861,,320 319 738
56565,UA,5209,LAX,3484,MUC,346,Y,346
56566,UA,5209,LAX,3484,NRT,2279,,788
56567,UA,5209,LAX,3484,OGG,3456,,753 738
56568,UA,5209,LAX,3484,OKC,3863,Y,CR7
56569,UA,5209,LAX,3484,ORD,3830,,739 738 752 320 319 753
56570,UA,5209,LAX,3484,PDX,3720,Y,CR7 CRJ
56571,UA,5209,LAX,3484,PEK,3364,Y,773
56572,UA,5209,LAX,3484,PHX,3462,Y,CR7 CRJ
56573,UA,5209,LAX,3484,PIT,3570,,319 738
56574,UA,5209,LAX,3484,PSP,3839,Y,EM2 CR7 CRJ
56575,UA,5209,LAX,3484,PTY,1871,Y,738
56576,UA,5209,LAX,3484,PVG,3406,,788
56577,UA,5209,LAX,3484,PVR,1836,,738
56578,UA,5209,LAX,3484,RNO,3807,Y,CR7
56579,UA,5209,LAX,3484,SAL,1892,Y,320 321
56580,UA,5209,LAX,3484,SAN,3731,Y,EM2 CR7
56581,UA,5209,LAX,3484,SAT,3621,Y,CR7
56582,UA,5209,LAX,3484,SBA,3949,Y,EM2
56583,UA,5209,LAX,3484,SBP,5768,Y,EM2
56584,UA,5209,LAX,3484,SEA,3577,,319 738 320 752
56585,UA,5209,LAX,3484,SFO,3469,,739 752 753 319 320 738
56586,UA,5209,LAX,3484,SJC,3748,Y,CR7
56587,UA,5209,LAX,3484,SJD,1840,,739 320
56588,UA,5209,LAX,3484,SLC,3536,Y,CR7 CRJ
56589,UA,5209,LAX,3484,SMF,3817,Y,CR7 CRJ
56590,UA,5209,LAX,3484,SMX,5772,Y,EM2
56591,UA,5209,LAX,3484,SYD,3361,,777
56592,UA,5209,LAX,3484,TUS,3636,Y,CRJ CR7
56593,UA,5209,LAX,3484,YLW,87,Y,CR7
56594,UA,5209,LAX,3484,YUL,146,Y,319
56595,UA,5209,LAX,3484,YUM,3596,Y,EM2
56596,UA,5209,LAX,3484,YVR,156,Y,CR7
56597,UA,5209,LAX,3484,YYZ,193,Y,320 321
56598,UA,5209,LAX,3484,ZRH,1678,Y,343
56599,UA,5209,LBB,3829,DEN,3751,Y,ERJ
56600,UA,5209,LBB,3829,IAH,3550,Y,ERJ
56601,UA,5209,LBL,4341,DDC,5733,Y,BE1
56602,UA,5209,LBL,4341,DEN,3751,Y,BE1
56603,UA,5209,LCH,3513,IAH,3550,Y,ERJ
56604,UA,5209,LED,2948,VIE,1613,Y,100 F70
56605,UA,5209,LEX,4017,IAH,3550,Y,ERJ
56606,UA,5209,LEX,4017,ORD,3830,Y,ERJ CRJ
56607,UA,5209,LFT,3493,IAH,3550,Y,ERJ
56608,UA,5209,LFW,298,BRU,302,Y,333
56609,UA,5209,LGA,3697,CLE,3486,Y,ERJ E70
56610,UA,5209,LGA,3697,DEN,3751,,752 320 738
56611,UA,5209,LGA,3697,IAD,3714,Y,CRJ ERJ E70 CR7
56612,UA,5209,LGA,3697,IAH,3550,,738 320 73G 319
56613,UA,5209,LGA,3697,ORD,3830,,319 320 738 73G 752
56614,UA,5209,LGA,3697,YOW,100,Y,CRJ
56615,UA,5209,LGA,3697,YUL,146,Y,E75
56616,UA,5209,LGA,3697,YYZ,193,Y,E90 CRA E75
56617,UA,5209,LHR,507,EWR,3494,,763 777 752
56618,UA,5209,LHR,507,IAD,3714,,752 777
56619,UA,5209,LHR,507,IAH,3550,,763 788
56620,UA,5209,LHR,507,LAX,3484,,777
56621,UA,5209,LHR,507,ORD,3830,,763
56622,UA,5209,LHR,507,SFO,3469,,777
56623,UA,5209,LIH,3602,DEN,3751,,752
56624,UA,5209,LIH,3602,HNL,3728,Y,AT7
56625,UA,5209,LIH,3602,LAX,3484,,752
56626,UA,5209,LIH,3602,SFO,3469,,752
56627,UA,5209,LIM,2789,EWR,3494,,752
56628,UA,5209,LIM,2789,IAH,3550,,763
56629,UA,5209,LIM,2789,MIA,3576,Y,330
56630,UA,5209,LIR,1881,EWR,3494,,738
56631,UA,5209,LIR,1881,IAH,3550,,739 738
56632,UA,5209,LIS,1638,EWR,3494,,752
56633,UA,5209,LIS,1638,MIA,3576,Y,332 343
56634,UA,5209,LIS,1638,TMS,973,Y,313
56635,UA,5209,LIT,3660,DEN,3751,Y,ERJ CRJ
56636,UA,5209,LIT,3660,IAH,3550,Y,CRJ ERJ
56637,UA,5209,LIT,3660,ORD,3830,Y,ERJ CRJ
56638,UA,5209,LMT,5750,PDX,3720,Y,EM2
56639,UA,5209,LMT,5750,SFO,3469,Y,EM2
56640,UA,5209,LNK,3543,DEN,3751,Y,ERJ CRJ
56641,UA,5209,LNK,3543,ORD,3830,Y,CRJ ERJ
56642,UA,5209,LOS,273,FRA,340,Y,333
56643,UA,5209,LOS,273,IAH,3550,,788
56644,UA,5209,LOS,273,PHC,275,Y,333
56645,UA,5209,LRD,3691,IAH,3550,Y,ERJ
56646,UA,5209,LWB,6958,IAD,3714,Y,SF3
56647,UA,5209,MAD,1229,EWR,3494,,752
56648,UA,5209,MAF,3652,DEN,3751,Y,CRJ
56649,UA,5209,MAF,3652,IAH,3550,Y,CRJ ERJ
56650,UA,5209,MAJ,2249,HNL,3728,,738
56651,UA,5209,MAJ,2249,KWA,2251,,738
56652,UA,5209,MAN,478,EWR,3494,,752
56653,UA,5209,MBJ,1780,EWR,3494,,738
56654,UA,5209,MBJ,1780,IAD,3714,,738
56655,UA,5209,MBJ,1780,IAH,3550,,739 738
56656,UA,5209,MBS,4128,ORD,3830,Y,CRJ
56657,UA,5209,MCI,3458,CLE,3486,Y,ERJ DH4
56658,UA,5209,MCI,3458,DEN,3751,,DH4 73G 738
56659,UA,5209,MCI,3458,EWR,3494,Y,ERJ E70
56660,UA,5209,MCI,3458,IAD,3714,Y,ERJ CR7 E70
56661,UA,5209,MCI,3458,IAH,3550,Y,ERJ CRJ E70
56662,UA,5209,MCI,3458,ORD,3830,Y,ERJ CR7 E70 CRJ
56663,UA,5209,MCI,3458,SFO,3469,Y,CR7
56664,UA,5209,MCO,3878,CLE,3486,,73G 320 738
56665,UA,5209,MCO,3878,DEN,3751,,752 738 739
56666,UA,5209,MCO,3878,EWR,3494,,752 738 739 320
56667,UA,5209,MCO,3878,FLL,3533,Y,SF3
56668,UA,5209,MCO,3878,FRA,340,Y,744
56669,UA,5209,MCO,3878,GNV,3472,Y,SF3
56670,UA,5209,MCO,3878,IAD,3714,,752 320 738
56671,UA,5209,MCO,3878,IAH,3550,,738 739 320 752
56672,UA,5209,MCO,3878,LAX,3484,,752
56673,UA,5209,MCO,3878,MHH,1930,Y,SF3
56674,UA,5209,MCO,3878,ORD,3830,,73G 738 320 752 739
56675,UA,5209,MCO,3878,PNS,3564,Y,SF3
56676,UA,5209,MCO,3878,PTY,1871,,73G 738
56677,UA,5209,MCO,3878,RSW,3793,Y,SF3
56678,UA,5209,MCO,3878,SFO,3469,,753 752 738 739
56679,UA,5209,MCO,3878,TLH,3698,Y,SF3
56680,UA,5209,MCT,2194,AUH,2179,Y,333
56681,UA,5209,MDE,2745,MIA,3576,Y,319 320
56682,UA,5209,MDT,3542,IAD,3714,Y,ER4
56683,UA,5209,MDT,3542,ORD,3830,,320 319
56684,UA,5209,MEL,3339,SYD,3361,,777
56685,UA,5209,MEM,3473,DEN,3751,Y,CRJ ERJ
56686,UA,5209,MEM,3473,EWR,3494,Y,ERJ
56687,UA,5209,MEM,3473,IAH,3550,Y,ERJ ER4 CRJ
56688,UA,5209,MEM,3473,ORD,3830,Y,ER4 ERJ CRJ
56689,UA,5209,MEX,1824,DEN,3751,,319
56690,UA,5209,MEX,1824,EWR,3494,,738 73G
56691,UA,5209,MEX,1824,IAD,3714,,320
56692,UA,5209,MEX,1824,IAH,3550,,319 73G 320 738
56693,UA,5209,MEX,1824,LAX,3484,,320
56694,UA,5209,MEX,1824,ORD,3830,,320
56695,UA,5209,MEX,1824,SFO,3469,,320
56696,UA,5209,MFE,3826,IAH,3550,Y,CRJ ERJ
56697,UA,5209,MFR,4101,DEN,3751,Y,CRJ
56698,UA,5209,MFR,4101,SFO,3469,Y,CRJ EM2
56699,UA,5209,MGA,1863,IAH,3550,,739 738
56700,UA,5209,MGW,4284,CKB,5730,Y,SF3
56701,UA,5209,MGW,4284,IAD,3714,Y,SF3
56702,UA,5209,MHH,1930,FLL,3533,Y,SF3
56703,UA,5209,MHH,1930,JAX,3712,Y,SF3
56704,UA,5209,MHH,1930,MCO,3878,Y,SF3
56705,UA,5209,MHH,1930,PBI,3722,Y,SF3
56706,UA,5209,MHT,4011,EWR,3494,Y,ERJ DH3 DH2
56707,UA,5209,MHT,4011,ORD,3830,Y,ERJ CR7
56708,UA,5209,MIA,3576,BAQ,2710,Y,318 320
56709,UA,5209,MIA,3576,BOG,2709,Y,330
56710,UA,5209,MIA,3576,CLO,2715,Y,319 318 320
56711,UA,5209,MIA,3576,CTG,2714,Y,318 320
56712,UA,5209,MIA,3576,DEN,3751,,319
56713,UA,5209,MIA,3576,EWR,3494,,739 738 320 73G
56714,UA,5209,MIA,3576,FRA,340,Y,388
56715,UA,5209,MIA,3576,GUA,1767,Y,E90
56716,UA,5209,MIA,3576,IAD,3714,,319
56717,UA,5209,MIA,3576,IAH,3550,,739 319 738 73G
56718,UA,5209,MIA,3576,LIM,2789,Y,330
56719,UA,5209,MIA,3576,LIS,1638,Y,332 343
56720,UA,5209,MIA,3576,MDE,2745,Y,319 320
56721,UA,5209,MIA,3576,ORD,3830,Y,CR7
56722,UA,5209,MIA,3576,PTY,1871,,738
56723,UA,5209,MIA,3576,SAL,1892,Y,320 E90
56724,UA,5209,MIA,3576,SAP,1772,Y,320 E90 319
56725,UA,5209,MIA,3576,ZRH,1678,Y,333
56726,UA,5209,MID,1819,IAH,3550,,738 73G
56727,UA,5209,MKE,3717,CLE,3486,Y,CR7 ERJ
56728,UA,5209,MKE,3717,DEN,3751,Y,CRJ
56729,UA,5209,MKE,3717,EWR,3494,Y,ERJ
56730,UA,5209,MKE,3717,IAH,3550,Y,CRJ ERJ CR7
56731,UA,5209,MKE,3717,ORD,3830,Y,CRJ
56732,UA,5209,MKG,5754,ORD,3830,Y,CRJ
56733,UA,5209,MLI,4072,DEN,3751,Y,ERJ
56734,UA,5209,MLI,4072,ORD,3830,Y,ER4 CRJ ERJ CR7
56735,UA,5209,MLM,1821,IAH,3550,Y,ERJ
56736,UA,5209,MLU,3732,IAH,3550,Y,ERJ
56737,UA,5209,MNL,2397,GUM,2246,,738
56738,UA,5209,MNL,2397,ROR,2256,Y,738
56739,UA,5209,MOB,3782,IAH,3550,Y,ERJ
56740,UA,5209,MOB,3782,ORD,3830,Y,ERJ
56741,UA,5209,MOD,3816,SFO,3469,Y,EM2
56742,UA,5209,MOT,3498,DEN,3751,Y,ERJ CRJ
56743,UA,5209,MRY,3948,DEN,3751,Y,CRJ
56744,UA,5209,MRY,3948,LAX,3484,Y,CRJ
56745,UA,5209,MRY,3948,SFO,3469,Y,EM2
56746,UA,5209,MSN,3459,DEN,3751,Y,CR7 CRJ ERJ
56747,UA,5209,MSN,3459,EWR,3494,Y,ERJ
56748,UA,5209,MSN,3459,ORD,3830,Y,ERJ CR7 CRJ
56749,UA,5209,MSO,4216,DEN,3751,Y,CRJ
56750,UA,5209,MSP,3858,CLE,3486,Y,ERJ
56751,UA,5209,MSP,3858,DEN,3751,,320
56752,UA,5209,MSP,3858,EWR,3494,Y,ERJ E70
56753,UA,5209,MSP,3858,IAD,3714,Y,CR7 ERJ
56754,UA,5209,MSP,3858,IAH,3550,Y,CR7 ERJ E70
56755,UA,5209,MSP,3858,LAX,3484,Y,CR7
56756,UA,5209,MSP,3858,ORD,3830,,73G 738 319
56757,UA,5209,MSP,3858,SFO,3469,,320 739 319
56758,UA,5209,MSP,3858,YYZ,193,Y,CRA CRJ
56759,UA,5209,MSY,3861,CLE,3486,Y,ERJ
56760,UA,5209,MSY,3861,DEN,3751,,320 738
56761,UA,5209,MSY,3861,EWR,3494,,738 320 319
56762,UA,5209,MSY,3861,IAD,3714,,320 319
56763,UA,5209,MSY,3861,IAH,3550,,319 738 73G 320
56764,UA,5209,MSY,3861,LAX,3484,,738 739
56765,UA,5209,MSY,3861,ORD,3830,,320 319
56766,UA,5209,MSY,3861,SFO,3469,,320 319 738
56767,UA,5209,MSY,3861,YYZ,193,Y,CRA
56768,UA,5209,MTJ,6880,DEN,3751,,DH4
56769,UA,5209,MTY,1825,IAH,3550,Y,ERJ
56770,UA,5209,MTY,1825,ORD,3830,Y,CR7
56771,UA,5209,MUC,346,BOS,3448,Y,333
56772,UA,5209,MUC,346,EWR,3494,,764
56773,UA,5209,MUC,346,IAD,3714,,764
56774,UA,5209,MUC,346,IAH,3550,,764
56775,UA,5209,MUC,346,JFK,3797,Y,333
56776,UA,5209,MUC,346,LAX,3484,Y,346
56777,UA,5209,MUC,346,ORD,3830,,763 777
56778,UA,5209,MUC,346,SFO,3469,Y,346
56779,UA,5209,MXP,1524,EWR,3494,,764
56780,UA,5209,MYR,3515,EWR,3494,Y,DH4
56781,UA,5209,MYR,3515,ORD,3830,Y,E70
56782,UA,5209,NAS,1953,EWR,3494,,320 738
56783,UA,5209,NAS,1953,IAH,3550,,320 738 739
56784,UA,5209,NAS,1953,ORD,3830,Y,CR7
56785,UA,5209,NBO,4059,BRU,302,Y,332
56786,UA,5209,NBO,4059,DAR,1177,Y,333
56787,UA,5209,NBO,4059,ZRH,1678,Y,333
56788,UA,5209,NGO,3942,GUM,2246,,73G 738
56789,UA,5209,NRT,2279,BKK,3885,Y,777
56790,UA,5209,NRT,2279,DEN,3751,,788
56791,UA,5209,NRT,2279,EWR,3494,,777
56792,UA,5209,NRT,2279,GUM,2246,,777 738
56793,UA,5209,NRT,2279,HNL,3728,,744
56794,UA,5209,NRT,2279,IAD,3714,,777
56795,UA,5209,NRT,2279,IAH,3550,,777
56796,UA,5209,NRT,2279,ICN,3930,,738
56797,UA,5209,NRT,2279,JFK,3797,Y,77W
56798,UA,5209,NRT,2279,LAX,3484,,788
56799,UA,5209,NRT,2279,ORD,3830,,744
56800,UA,5209,NRT,2279,SEA,3577,Y,788
56801,UA,5209,NRT,2279,SFO,3469,,744
56802,UA,5209,NRT,2279,SIN,3316,,777
56803,UA,5209,NRT,2279,SJC,3748,Y,788
56804,UA,5209,NSI,4161,BRU,302,Y,332
56805,UA,5209,NSI,4161,DLA,897,Y,332
56806,UA,5209,OAX,1829,IAH,3550,Y,ERJ
56807,UA,5209,OGG,3456,DEN,3751,,752
56808,UA,5209,OGG,3456,HNL,3728,Y,AT7
56809,UA,5209,OGG,3456,LAX,3484,,753 738
56810,UA,5209,OGG,3456,ORD,3830,,777
56811,UA,5209,OGG,3456,SFO,3469,,753 738
56812,UA,5209,OKC,3863,DEN,3751,Y,DH4 ERJ CRJ
56813,UA,5209,OKC,3863,EWR,3494,Y,ERJ
56814,UA,5209,OKC,3863,IAD,3714,Y,E70 CR7
56815,UA,5209,OKC,3863,IAH,3550,,738 319 320 739
56816,UA,5209,OKC,3863,LAX,3484,Y,CR7
56817,UA,5209,OKC,3863,ORD,3830,Y,E70 ERJ ER4 CR7
56818,UA,5209,OKC,3863,SFO,3469,Y,CR7
56819,UA,5209,OKJ,2327,GUM,2246,,73G
56820,UA,5209,OMA,3454,DEN,3751,,738 73G 319
56821,UA,5209,OMA,3454,EWR,3494,Y,ERJ
56822,UA,5209,OMA,3454,IAH,3550,Y,ERJ
56823,UA,5209,OMA,3454,ORD,3830,,738 319 73G
56824,UA,5209,ONT,3734,DEN,3751,Y,CRJ
56825,UA,5209,ONT,3734,IAH,3550,Y,CR7
56826,UA,5209,ONT,3734,SFO,3469,Y,CRJ
56827,UA,5209,ORD,3830,ABE,4355,Y,ERJ ER4
56828,UA,5209,ORD,3830,ABQ,4019,Y,CR7 E70
56829,UA,5209,ORD,3830,ACY,3524,Y,ERJ
56830,UA,5209,ORD,3830,ALB,3864,,319 73G 738 739
56831,UA,5209,ORD,3830,AMS,580,,763
56832,UA,5209,ORD,3830,ANC,3774,,738
56833,UA,5209,ORD,3830,ATL,3682,Y,CR7 E70
56834,UA,5209,ORD,3830,ATW,4047,Y,CRJ ERJ CR7
56835,UA,5209,ORD,3830,AUS,3673,,319 320
56836,UA,5209,ORD,3830,AVL,4007,Y,CRJ
56837,UA,5209,ORD,3830,AVP,4286,Y,ERJ
